head_id,pca_90,pca_95,pca_99,evr_pc1,evr_pc2,evr_pc3,pr,twonn,mle,shannon_entropy,eff_rank,layer,block,head,pca_obj,head_dim,separability,silhouette,davies_bouldin,lr_mean,lr_std,ridge_mean,ridge_std,per_class_mean,per_class_std,spec_index,selectivity,top1_class,top1_activation,top2_class,top3_class,cluster
L3_B0_H20,15,18,22,0.2117775,0.088732794,0.07917048,11.471304,8.351850819186126,10.570293571805385,2.7582648,15.7724495,3,0,2,PCA(n_components=24),24,1.3120027847542246,0.020470472052693367,2.76937575036401,0.776,0.01007472083980496,0.6975,0.02055480479109447,0.8539999999999999,0.1051617801294748,0.7002537250518799,0.2871735095977783,2.0,0.7786048054695129,26.0,10.0,6
L3_B0_H21,18,20,23,0.15533562,0.089377,0.08165892,15.029721,10.930208203175708,13.305536148503007,2.9313757,18.753412,3,0,2,PCA(n_components=24),24,1.1879608448755459,-0.03234998881816864,3.6583168224796667,0.6025,0.020310096011589878,0.5165,0.01102270384252432,0.7140000000000001,0.16394816253926117,0.39246106147766113,0.22604456543922424,11.0,1.237163782119751,46.0,3.0,2
L3_B0_H22,17,20,23,0.16517061,0.08492765,0.077209234,14.59648,9.093152620222872,11.17963225392915,2.9179747,18.503775,3,0,2,PCA(n_components=24),24,1.2906620423837873,0.0062434314750134945,2.8791082013687235,0.751,0.009300537618869127,0.648,0.018801595676963177,0.8435000000000001,0.09471140374843992,0.6489874124526978,0.2565501928329468,9.0,1.0265592336654663,26.0,37.0,3
L3_B0_H23,17,20,23,0.12767307,0.1076291,0.09932497,15.1765585,9.02235054117698,10.577294092364347,2.9214716,18.568594,3,0,2,PCA(n_components=24),24,1.370744811766247,0.046656783670186996,2.576485961763536,0.7875,0.008215838362577506,0.7045,0.019962464777677127,0.888,0.07877816956492452,0.8967748284339905,0.3595205545425415,9.0,1.400282859802246,8.0,45.0,6
L3_B0_H24,18,20,23,0.12049676,0.090810746,0.08154508,16.300343,10.088037200241226,12.551784760378416,2.958826,19.27533,3,0,2,PCA(n_components=24),24,1.203625799820372,-0.015384437516331673,3.5595803735901286,0.568,0.012589678312014154,0.48249999999999993,0.024392621835300925,0.6934999999999999,0.15089814445512575,0.48697131872177124,0.3987348973751068,15.0,1.4736967086791992,11.0,26.0,2
L3_B0_H25,16,18,23,0.17750236,0.11867522,0.1001287,12.306339,8.394556048021322,8.510625154447775,2.7921438,16.31596,3,0,2,PCA(n_components=24),24,1.6680379401719814,0.13689562678337097,2.038840883622451,0.8865000000000001,0.009565563234854467,0.7745,0.010416333327999835,0.9335000000000001,0.06884947349108779,1.9442452192306519,0.4824998676776886,31.0,2.06245493888855,35.0,20.0,6
L3_B0_H26,17,20,23,0.10754428,0.094796635,0.088803,16.42498,8.952883148680229,9.346756221019113,2.954741,19.196749,3,0,2,PCA(n_components=24),24,1.5326927738476628,0.09612929821014404,2.0623827984402623,0.8550000000000001,0.005700877125495695,0.7445,0.011768602295939803,0.91,0.08276472678623424,1.333754301071167,0.36789992451667786,23.0,1.8185405731201172,26.0,9.0,2
L3_B0_H27,18,21,24,0.11120309,0.09111909,0.08149354,16.983646,9.752853799474288,12.01456802238143,2.9852178,19.790812,3,0,2,PCA(n_components=24),24,1.3125963436988903,0.018276633694767952,3.0868851075588997,0.6645,0.01552417469626004,0.5389999999999999,0.017073371078963853,0.7675,0.19224008426964445,0.7625553011894226,0.34209612011909485,14.0,1.5252400636672974,24.0,26.0,1
L3_B0_H28,18,21,24,0.11490899,0.10314691,0.08501827,16.395983,7.689785618104669,9.62062040247579,2.9700685,19.493254,3,0,2,PCA(n_components=24),24,1.4382794421032832,0.09614379703998566,2.2153691127804724,0.859,0.008888194417315589,0.7809999999999999,0.007176350047203648,0.929,0.07042016756583301,1.0748910903930664,0.33382830023765564,27.0,1.2785077095031738,2.0,25.0,5
L3_B0_H29,19,21,24,0.10844974,0.089728646,0.075643264,17.686176,9.236583301211576,12.204676007087372,3.0130153,20.348665,3,0,2,PCA(n_components=24),24,1.2864035235696492,0.01743255741894245,2.886844984983867,0.7245,0.027676705006196095,0.5995,0.028783675929248506,0.8160000000000001,0.14497930886854166,0.6938396096229553,0.5664263963699341,10.0,1.782606840133667,26.0,15.0,1
L3_B0_H3,18,21,24,0.11356603,0.09170857,0.07814996,17.254545,8.72649809776445,10.356542548493072,2.997187,20.029116,3,0,3,PCA(n_components=24),24,1.4473184536119843,0.09136007726192474,2.227708874483464,0.8290000000000001,0.02581666128685116,0.7275,0.020976176963403034,0.9035,0.10124351831105041,1.1543217897415161,0.4678143262863159,43.0,1.9187523126602173,1.0,23.0,4
L3_B0_H30,16,19,23,0.12138005,0.11200771,0.09552311,14.562428,7.897093524502086,7.332899662507925,2.8731117,17.691986,3,0,3,PCA(n_components=24),24,1.8452507257199686,0.20847748219966888,1.643857335889621,0.9324999999999999,0.010954451150103333,0.8610000000000001,0.005830951894845289,0.97,0.04795831523312719,2.5113351345062256,0.3439633846282959,37.0,1.744140625,16.0,18.0,4
L3_B0_H31,17,20,23,0.120474525,0.10354053,0.088626884,15.586981,8.446451629730085,9.276886282145822,2.9282174,18.694275,3,0,3,PCA(n_components=24),24,1.5401940934107765,0.10532303154468536,2.088399235460961,0.8594999999999999,0.006964194138592056,0.7275000000000001,0.011401754250991391,0.925,0.06928203230275509,1.4182074069976807,0.3443652093410492,30.0,1.4784318208694458,4.0,10.0,1
L3_B0_H4,17,20,23,0.121740565,0.099580005,0.092879705,15.537318,8.378580095113838,9.391200877819765,2.9241335,18.618088,3,0,4,PCA(n_components=24),24,1.440198322730743,0.09489390254020691,2.2712780821498417,0.8460000000000001,0.009823441352194269,0.7725,0.016583123951777027,0.9135000000000001,0.09396940991620624,1.0551130771636963,0.298132985830307,15.0,1.2406946420669556,20.0,2.0,5
L3_B0_H5,13,16,21,0.18726063,0.14314556,0.0956007,10.795345,8.01467220560528,8.940420419976805,2.6668606,14.394707,3,0,5,PCA(n_components=24),24,1.472568718167764,0.07899799942970276,2.328379293183109,0.8535,0.016852299546352693,0.774,0.022505554869853794,0.9144999999999999,0.10417413306574717,1.1693036556243896,0.3959159255027771,39.0,1.0485435724258423,45.0,43.0,1
L3_B0_H6,18,21,24,0.12362622,0.083573066,0.08064381,16.856699,8.246103416835798,9.701032976611303,2.986745,19.821062,3,0,6,PCA(n_components=24),24,1.4815787861979341,0.10407061874866486,2.1530855313959707,0.8620000000000001,0.007314369419163905,0.7415,0.011022703842524292,0.9275,0.10347101043287439,1.1884371042251587,0.4082331657409668,25.0,1.5601173639297485,40.0,37.0,6
L3_B0_H7,18,21,24,0.12856413,0.08920295,0.08103867,16.27115,9.440481960947794,12.547081324507888,2.966313,19.420185,3,0,7,PCA(n_components=24),24,1.2710426134885613,0.01188473030924797,2.941058151305246,0.7125,0.030207614933986427,0.6075,0.013416407864998738,0.8105,0.13257922159976654,0.647128701210022,0.4307859241962433,17.0,1.4802634716033936,26.0,10.0,4
L3_B0_H8,17,20,23,0.10216061,0.09543977,0.0801275,16.932913,8.770465294613807,8.92662170604541,2.9717,19.525084,3,0,8,PCA(n_components=24),24,1.5821424217527809,0.13684238493442535,2.0155546819447734,0.8789999999999999,0.009823441352194257,0.7765,0.01280624847486571,0.9420000000000001,0.07769169839822013,1.5237842798233032,0.4366246163845062,18.0,2.1952297687530518,44.0,45.0,3
L3_B0_H9,16,19,23,0.1217229,0.11328503,0.10202459,14.773957,8.618273644452415,8.608823706095752,2.8896146,17.986376,3,0,9,PCA(n_components=24),24,1.5942092061816364,0.1450188308954239,1.8748747867350997,0.9185000000000001,0.01290348790056395,0.8445,0.006782329983125274,0.963,0.04561797891182817,1.5894520282745361,0.3697698712348938,27.0,1.545438528060913,10.0,18.0,3
L3_B1_H0,16,19,23,0.14172545,0.10718128,0.09883184,13.935612,9.814300567079194,11.608707742253104,2.858282,17.431555,3,1,0,PCA(n_components=24),24,1.2862940805680114,0.020877350121736526,2.9855084897593893,0.6944999999999999,0.025219040425836958,0.625,0.018165902124584965,0.8140000000000001,0.12461540835707276,0.7010787129402161,0.536125659942627,9.0,1.9798113107681274,42.0,15.0,1
L3_B1_H1,15,18,23,0.16394852,0.1341079,0.10701047,11.922636,8.385950191989398,8.358300523736535,2.7528915,15.687929,3,1,1,PCA(n_components=24),24,1.6603515516177658,0.13601180911064148,2.027079620553966,0.8854999999999998,0.006403124237432834,0.788,0.008276472678623427,0.9349999999999998,0.065,1.703920602798462,0.42306438088417053,48.0,2.170684337615967,14.0,38.0,8
L3_B1_H10,17,20,23,0.12095465,0.09678071,0.08190702,16.173527,9.535179393115262,10.60063701198202,2.9527493,19.158554,3,1,1,PCA(n_components=24),24,1.3466081218914538,0.05992003530263901,2.633218821367557,0.8009999999999999,0.024423349483639615,0.705,0.027248853186877423,0.8909999999999999,0.10697663296253065,0.8035205006599426,0.22145114839076996,35.0,1.1267744302749634,21.0,2.0,8
L3_B1_H11,15,18,22,0.12674727,0.10892861,0.10093523,13.889143,8.50557147788766,10.017734631511564,2.8300703,16.946651,3,1,1,PCA(n_components=24),24,1.4935368074681443,0.06867243349552155,2.3879466938625438,0.8245000000000001,0.011979148550710932,0.692,0.019455076458343695,0.894,0.09267685795278129,1.3061087131500244,0.5576352477073669,22.0,2.5102429389953613,0.0,45.0,4
L3_B1_H12,17,20,23,0.16733198,0.09166554,0.08016687,13.760933,9.189755553622874,10.645502483756156,2.8704228,17.644478,3,1,1,PCA(n_components=24),24,1.3798273918848916,0.0610896535217762,2.8347884835300663,0.7785,0.020037464909513886,0.6610000000000001,0.029521178838251012,0.8624999999999998,0.12106300012803252,0.9075184464454651,0.35012370347976685,13.0,1.5669403076171875,21.0,5.0,2
L3_B1_H13,16,19,23,0.13895416,0.12144492,0.107677534,13.63789,8.87251875031935,9.790245934745176,2.8451424,17.204006,3,1,1,PCA(n_components=24),24,1.5333776543486333,0.08798420429229736,2.3245067893604165,0.7955,0.016232683080747927,0.6515,0.01721917535772256,0.8784999999999998,0.11456548345815157,1.5591926574707031,0.6264023780822754,17.0,3.1359517574310303,32.0,29.0,6
L3_B1_H14,17,20,23,0.13560693,0.11093666,0.076664105,15.17859,8.964982895906473,10.014913656223266,2.9222488,18.58303,3,1,1,PCA(n_components=24),24,1.4588280424130837,0.08205088973045349,2.3847425442401438,0.825,0.014916433890176287,0.7255,0.012688577540449542,0.9,0.10428326807307105,1.17625093460083,0.5560578107833862,20.0,2.379951000213623,19.0,26.0,6
L3_B1_H15,15,18,22,0.16025007,0.11218321,0.1003976,12.770934,8.492741386245099,7.657833993216654,2.7882547,16.252628,3,1,1,PCA(n_components=24),24,1.6650929648564432,0.16156625747680664,2.0698765072871765,0.8799999999999999,0.01774823934929884,0.784,0.024114311103575,0.9339999999999999,0.08257723657279893,1.695972204208374,0.38769087195396423,13.0,2.075523853302002,39.0,25.0,3
L3_B1_H16,16,19,23,0.14005326,0.119739324,0.0924739,14.074972,8.88201553211291,7.709955027875307,2.8688831,17.617332,3,1,1,PCA(n_components=24),24,1.764771794437835,0.18846270442008972,1.7819416907564958,0.9145,0.008276472678623454,0.8559999999999999,0.00982344135219428,0.9575,0.0735272058492637,2.2357332706451416,0.5350885391235352,42.0,2.7270243167877197,12.0,41.0,3
L3_B1_H17,15,18,22,0.1729392,0.11892137,0.09651836,12.190742,9.512743247166503,10.399139273747922,2.7651057,15.880719,3,1,1,PCA(n_components=24),24,1.4267167496326476,0.05919661745429039,2.799620984270202,0.7775000000000001,0.01923538406167136,0.6609999999999999,0.011467344941179703,0.862,0.12331261087171903,1.3910701274871826,0.5040371417999268,29.0,2.5076818466186523,7.0,25.0,5
L3_B1_H18,15,18,22,0.13409247,0.11141103,0.09979915,13.817143,8.536354358205262,8.849813777674532,2.8306155,16.955894,3,1,1,PCA(n_components=24),24,1.5215714019456041,0.1062396988272667,2.1422434323543253,0.8644999999999999,0.0171318416990118,0.7795000000000001,0.01519868415357068,0.9215000000000001,0.08573359901462202,1.236063838005066,0.4039134681224823,22.0,1.713958740234375,4.0,40.0,2
L3_B1_H19,16,19,23,0.1608697,0.12718743,0.0960524,12.965135,8.353756437487647,8.612648294045004,2.8256521,16.871944,3,1,1,PCA(n_components=24),24,1.6996782564114683,0.15133117139339447,2.053357783813913,0.865,0.02403122968139583,0.7745,0.008860022573334691,0.919,0.09281163720137685,2.1082186698913574,0.6015917062759399,44.0,3.1568188667297363,2.0,13.0,5
L3_B1_H2,16,19,23,0.13968956,0.12709728,0.11817005,12.98336,10.050080289970255,11.549168885521304,2.8123183,16.64847,3,1,2,PCA(n_components=24),24,1.2684402598557798,0.013195423409342766,3.280408047809528,0.7025,0.010839741694339404,0.624,0.026343879744638966,0.82,0.12796483892069727,0.6303572058677673,0.38495299220085144,30.0,1.990323781967163,6.0,37.0,4
L3_B1_H20,15,19,23,0.14584991,0.106587075,0.09183887,13.701585,8.396862861578258,7.8022247826206055,2.83603,17.04795,3,1,2,PCA(n_components=24),24,1.8915536205623846,0.2134140282869339,1.7870349982201186,0.9,0.012144957801491116,0.8025,0.018774983355518596,0.9415,0.08405504149068038,2.7691650390625,0.568317174911499,41.0,3.089632272720337,12.0,37.0,4
L3_B1_H21,16,20,23,0.18249385,0.1353319,0.09277844,11.8724785,9.210322284963977,10.506124042109832,2.7882743,16.252949,3,1,2,PCA(n_components=24),24,1.4920390804099315,0.07451508939266205,2.480321877951757,0.7899999999999999,0.02031009601158988,0.6725000000000001,0.023926972228010795,0.861,0.1207435298473587,1.3825159072875977,0.5514938235282898,31.0,2.3600945472717285,33.0,21.0,4
L3_B1_H22,16,19,23,0.18086253,0.1191563,0.08507748,12.382505,10.582481815625089,12.110550544405625,2.8006217,16.454874,3,1,2,PCA(n_components=24),24,1.2087788130789838,-0.010801908560097218,3.459184918908951,0.6529999999999999,0.019131126469708996,0.575,0.010368220676663853,0.775,0.1382931668593933,0.47127047181129456,0.17428548634052277,37.0,1.5920143127441406,36.0,8.0,6
L3_B1_H23,16,19,23,0.17015688,0.10623311,0.08998238,13.09258,9.891804097773498,11.736462545494891,2.8355107,17.0391,3,1,2,PCA(n_components=24),24,1.2220333005097286,0.0016251024790108204,3.3588235919519134,0.6990000000000001,0.013656500283747661,0.6140000000000001,0.01356465996625054,0.8085,0.11657722762186447,0.509414792060852,0.2173454314470291,37.0,1.7437633275985718,41.0,6.0,8
L3_B1_H24,16,19,23,0.16438137,0.10279082,0.08747019,13.637845,8.675457021149786,8.647635006331713,2.8599548,17.460737,3,1,2,PCA(n_components=24),24,1.4900015077292712,0.12016497552394867,2.1751867398780758,0.8805,0.01345362404707372,0.7845000000000001,0.01713184169901181,0.9345,0.08122345720295338,1.111530065536499,0.2509293556213379,41.0,1.4196417331695557,11.0,12.0,6
L3_B1_H25,16,19,23,0.14394121,0.13231382,0.08554732,13.460014,8.081271955602354,7.187408419875245,2.8386717,17.093046,3,1,2,PCA(n_components=24),24,1.8678044076197193,0.23337429761886597,1.6664002756843406,0.9175000000000001,0.0038729833462074204,0.8390000000000001,0.004062019202317962,0.955,0.06557438524302,2.392796277999878,0.43497899174690247,11.0,2.350397825241089,8.0,10.0,2
L3_B1_H26,17,20,23,0.123862684,0.11777336,0.08674555,14.995848,9.953387071990072,12.251378764273774,2.9075444,18.311777,3,1,2,PCA(n_components=24),24,1.2312846174900849,0.012066442519426346,3.250170463904124,0.6845000000000001,0.010885770528538615,0.6175,0.027064737205448712,0.8095,0.13123357040026,0.526613712310791,0.17554746568202972,14.0,1.1657978296279907,46.0,15.0,4
L3_B1_H27,17,20,23,0.11763243,0.09696186,0.08831799,15.993504,8.65498681009378,9.492818377656532,2.943148,18.975485,3,1,2,PCA(n_components=24),24,1.4917881221699747,0.11065703630447388,2.296847085228456,0.8344999999999999,0.021760055146988946,0.7380000000000001,0.004847679857416331,0.9094999999999999,0.09616262267638086,1.2636451721191406,0.5347915291786194,10.0,2.195045232772827,4.0,8.0,1
L3_B1_H28,16,19,23,0.16919886,0.11679452,0.10906292,12.51507,8.18762067381759,8.337160893482611,2.8009176,16.459743,3,1,2,PCA(n_components=24),24,1.7202525682898282,0.15801499783992767,1.9171632835745185,0.889,0.013656500283747675,0.8244999999999999,0.019646882704388517,0.9355000000000001,0.06443795465407014,2.0466573238372803,0.6057971715927124,6.0,2.9614956378936768,27.0,46.0,8
L3_B1_H29,8,11,19,0.5985952,0.07790638,0.060111176,2.6631935,7.871856809126194,7.948428011207534,1.689191,5.415098,3,1,2,PCA(n_components=24),24,1.5890002376523016,0.021153517067432404,2.636383610194223,0.8779999999999999,0.007968688725254594,0.8205,0.018466185312619364,0.927,0.09271461589199408,1.5027508735656738,0.5661241412162781,39.0,1.6239845752716064,5.0,6.0,6
L3_B1_H3,17,19,23,0.11437559,0.097969554,0.08717049,15.762091,8.848347031515335,8.186145076800972,2.9245234,18.625345,3,1,3,PCA(n_components=24),24,1.6440084910010113,0.18689584732055664,1.8925077442136797,0.9040000000000001,0.00982344135219428,0.8245000000000001,0.00796868872525462,0.9485000000000001,0.07473453017180211,1.623932123184204,0.29523125290870667,20.0,1.488900065422058,2.0,9.0,4
L3_B1_H30,16,19,23,0.13664034,0.09505443,0.08937917,14.837252,8.612835001772167,8.770646916912996,2.8910646,18.012474,3,1,3,PCA(n_components=24),24,1.4907278491062803,0.12532389163970947,2.1164308130274763,0.8755000000000001,0.02021138293140773,0.8025,0.010606601717798222,0.9325,0.08189169677079598,1.1765670776367188,0.23018009960651398,43.0,1.3587595224380493,18.0,15.0,3
L3_B1_H31,17,20,23,0.12619077,0.09884778,0.093212806,15.326614,8.743025130301259,8.335036821954512,2.9135575,18.42222,3,1,3,PCA(n_components=24),24,1.5409308542569555,0.13726407289505005,2.0026084205163617,0.8815000000000002,0.011789826122551594,0.8245000000000001,0.014696938456699081,0.9400000000000002,0.0687386354243376,1.348166584968567,0.4992118179798126,43.0,2.386242389678955,23.0,24.0,2
L3_B1_H4,17,20,23,0.13053247,0.0985686,0.08348034,15.67103,8.184512391599274,8.872304375170447,2.9383523,18.884705,3,1,4,PCA(n_components=24),24,1.4893956015387826,0.1235211044549942,2.104834871564749,0.8744999999999999,0.007483314773547885,0.8150000000000001,0.004183300132670369,0.937,0.07301369734508723,1.180008053779602,0.26878511905670166,43.0,1.388606071472168,18.0,40.0,1
L3_B1_H5,17,20,23,0.11670033,0.11260909,0.09110945,15.1055765,9.527908817537032,11.364918336786996,2.9056082,18.276356,3,1,5,PCA(n_components=24),24,1.3415271318380386,0.04424005746841431,2.879587663264347,0.743,0.020700241544484445,0.633,0.024259018941416417,0.8429999999999999,0.11478675881825395,0.8539597392082214,0.47546446323394775,27.0,2.0379557609558105,45.0,33.0,1
L3_B1_H6,15,18,22,0.16560593,0.13445322,0.107489415,11.839147,8.986826732652904,9.446349289368678,2.745832,15.577568,3,1,6,PCA(n_components=24),24,1.6562901099832052,0.1266164481639862,2.2430541039253025,0.8345,0.013729530217745981,0.7185,0.018814887722226767,0.898,0.12039933554633929,1.9674643278121948,0.5559038519859314,25.0,2.518726348876953,34.0,18.0,4
L3_B1_H7,15,18,22,0.22711933,0.120809585,0.09818049,10.171645,8.713023494019524,10.416030464094689,2.6890478,14.717655,3,1,7,PCA(n_components=24),24,1.2675147340327377,0.0030732101295143366,3.124455213862326,0.7485,0.017720045146669323,0.663,0.007968688725254624,0.831,0.1200583191619806,0.5654821395874023,0.36156928539276123,37.0,1.3286222219467163,26.0,3.0,5
L3_B1_H8,13,16,21,0.17068624,0.12037462,0.11455401,11.230925,8.025969674410756,7.212517362828306,2.6691217,14.427292,3,1,8,PCA(n_components=24),24,1.8671862025192156,0.1991671770811081,1.7028893332468877,0.9199999999999999,0.015968719422671328,0.836,0.016248076809271938,0.9564999999999999,0.05848290348469371,2.5572874546051025,0.4935515522956848,13.0,2.205383777618408,30.0,25.0,6
L3_B1_H9,17,19,23,0.15281308,0.10363092,0.09221023,14.027132,9.010818597609674,9.275800758183097,2.8741555,17.710463,3,1,9,PCA(n_components=24),24,1.5700191317158496,0.12117696553468704,2.2809444286780987,0.8305,0.01133578404875464,0.7095,0.011113055385446463,0.9020000000000001,0.11443775600735973,1.5268850326538086,0.5067851543426514,26.0,2.116989850997925,6.0,23.0,1
